Code,Cause,ISO3,Year,Sex,Age Group.2,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
85,Genital herpes,CHN,2010,MLE,35-39,62700000,0,0,1375.2,2.19
140,Diphtheria,CHN,2010,MLE,35-39,62700000,0.81,0,42.76,0.07
150,Measles,CHN,2010,MLE,35-39,62700000,0.56,0,30.51,0.05
300,Dengue,CHN,2010,MLE,35-39,62700000,0.25,0,1752.16,2.79
310,Trachoma,CHN,2010,MLE,35-39,62700000,0,0,90.24,0.14
315,Yellow fever,CHN,2010,MLE,35-39,62700000,0,0,0,0
340,Ascariasis,CHN,2010,MLE,35-39,62700000,0.9,0,288.51,0.46
350,Trichuriasis,CHN,2010,MLE,35-39,62700000,0,0,475.28,0.76
360,Hookworm disease,CHN,2010,MLE,35-39,62700000,0,0,2471.88,3.94
362,Food-bourne trematodes,CHN,2010,MLE,35-39,62700000,0,0,61853.62,98.65
365,Leprosy,CHN,2010,MLE,35-39,62700000,0,0,39.66,0.06
410,Otitis media,CHN,2010,MLE,35-39,62700000,0.01,0,14408.1,22.98
420,Maternal conditions,CHN,2010,MLE,35-39,62700000,0,0,0,0
490,Neonatal conditions,CHN,2010,MLE,35-39,62700000,0,0,104530.8,166.72
560,Iodine deficiency,CHN,2010,MLE,35-39,62700000,0,0,14458.23,23.06
570,Vitamin A deficiency,CHN,2010,MLE,35-39,62700000,0,0,1260.05,2.01
580,Iron-deficiency anaemia,CHN,2010,MLE,35-39,62700000,0,0,32361.91,51.61
186,Acute hepatitis A,CHN,2010,MLE,35-39,62700000,0,0,1789.3,2.85
710,Cervix uteri cancer,CHN,2010,MLE,35-39,62700000,0,0,0,0
720,Corpus uteri cancer,CHN,2010,MLE,35-39,62700000,0,0,0,0
730,Ovary cancer,CHN,2010,MLE,35-39,62700000,0,0,0,0
812,Sickle cell disorders and trait,CHN,2010,MLE,35-39,62700000,1.9,0,288.05,0.46
830,Depressive disorders,CHN,2010,MLE,35-39,62700000,0,0,249556.6,398.02
840,Bipolar disorder,CHN,2010,MLE,35-39,62700000,0,0,32274.87,51.48
850,Schizophrenia,CHN,2010,MLE,35-39,62700000,0,0,260898.3,416.11
880,Anxiety disorders,CHN,2010,MLE,35-39,62700000,0,0,142326.4,227
890,Eating disorders,CHN,2010,MLE,35-39,62700000,1.16,0,20541.29,32.76
900,Autism and Asperger syndrome,CHN,2010,MLE,35-39,62700000,0,0,53168.02,84.8
910,Childhood behavioural disorders,CHN,2010,MLE,35-39,62700000,0,0,12831.96,20.47
920,Idiopathic intellectual disability,CHN,2010,MLE,35-39,62700000,0,0,26704.72,42.59
950,Alzheimer disease and other dementias,CHN,2010,MLE,35-39,62700000,0,0,0,0
990,Migraine,CHN,2010,MLE,35-39,62700000,0,0,202199.3,322.49
1000,Non-migraine headache,CHN,2010,MLE,35-39,62700000,0,0,40981.04,65.36
1030,Glaucoma,CHN,2010,MLE,35-39,62700000,0,0,0,0
1040,Cataracts,CHN,2010,MLE,35-39,62700000,0,0,3283.49,5.24
1050,Uncorrected refractive errors,CHN,2010,MLE,35-39,62700000,0,0,105396.8,168.1
1060,Macular degeneration,CHN,2010,MLE,35-39,62700000,0,0,0,0
1070,Other vision loss,CHN,2010,MLE,35-39,62700000,0,0,21829.55,34.82
1080,Other hearing loss,CHN,2010,MLE,35-39,62700000,0,0,271341.6,432.76
1310,Infertility,CHN,2010,MLE,35-39,62700000,0,0,123783.8,197.42
1320,Gynecological diseases,CHN,2010,MLE,35-39,62700000,0,0,0,0
1280,Benign prostatic hyperplasia,CHN,2010,MLE,35-39,62700000,0,0,0,0
1360,Osteoarthritis,CHN,2010,MLE,35-39,62700000,0,0,30527.25,48.69
1370,Gout,CHN,2010,MLE,35-39,62700000,0,0,22685.63,36.18
1380,Back and neck pain,CHN,2010,MLE,35-39,62700000,0,0,351626.2,560.81
1470,Oral conditions,CHN,2010,MLE,35-39,62700000,0,0,108698.7,173.36
1505,Sudden infant death syndrome,CHN,2010,MLE,35-39,62700000,0,0,0,0
1530,Road injury,CHN,2010,MLE,40-44,64500000,26932.2,41.76,1429036,2215.56
1140,Stroke,CHN,2010,MLE,40-44,64500000,23346.16,36.2,1200279,1860.9
1130,Ischaemic heart disease,CHN,2010,MLE,40-44,64500000,21263.17,32.97,1053224,1632.91
1230,Cirrhosis of the liver,CHN,2010,MLE,40-44,64500000,10585.68,16.41,514499.3,797.67
640,Stomach cancer,CHN,2010,MLE,40-44,64500000,9763.82,15.14,472770.5,732.98
680,"Trachea, bronchus, lung cancers",CHN,2010,MLE,40-44,64500000,9246.26,14.34,445139.1,690.14
660,Liver cancer,CHN,2010,MLE,40-44,64500000,8586.97,13.31,413214.7,640.64
100,HIV/AIDS,CHN,2010,MLE,40-44,64500000,7575,11.74,368581.4,571.44
1610,Self-harm,CHN,2010,MLE,40-44,64500000,6749.65,10.46,326813.7,506.69
1550,Falls,CHN,2010,MLE,40-44,64500000,6373.95,9.88,414875.6,643.22
650,Colon and rectum cancers,CHN,2010,MLE,40-44,64500000,5395.06,8.36,266352.8,412.95
1575,Exposure to mechanical forces,CHN,2010,MLE,40-44,64500000,4655.77,7.22,254709.8,394.9
630,Oesophagus cancer,CHN,2010,MLE,40-44,64500000,4605.36,7.14,221986.5,344.17
1270,Kidney diseases,CHN,2010,MLE,40-44,64500000,3803.23,5.9,251616.8,390.1
860,Alcohol use disorders,CHN,2010,MLE,40-44,64500000,3236.3,5.02,406361.7,630.02
1180,Chronic obstructive pulmonary disease,CHN,2010,MLE,40-44,64500000,2954.24,4.58,206831.1,320.67
1570,Drowning,CHN,2010,MLE,40-44,64500000,2417.84,3.75,117138,181.61
620,Mouth and oropharynx cancers,CHN,2010,MLE,40-44,64500000,2247.05,3.48,112266.3,174.06
770,Leukaemia,CHN,2010,MLE,40-44,64500000,2231.17,3.46,109289.9,169.44
30,Tuberculosis,CHN,2010,MLE,40-44,64500000,2150.8,3.33,122775.4,190.35
751,Brain and nervous system cancers,CHN,2010,MLE,40-44,64500000,2137.77,3.31,103328.4,160.2
670,Pancreas cancer,CHN,2010,MLE,40-44,64500000,2090.21,3.24,100465.2,155.76
800,Diabetes mellitus,CHN,2010,MLE,40-44,64500000,1672.32,2.59,324153.7,502.56
760,"Lymphomas, multiple myeloma",CHN,2010,MLE,40-44,64500000,1530.76,2.37,74677.55,115.78
1120,Hypertensive heart disease,CHN,2010,MLE,40-44,64500000,1479.41,2.29,75912.64,117.69
1540,Poisonings,CHN,2010,MLE,40-44,64500000,1446.7,2.24,71238.35,110.45
390,Lower respiratory infections,CHN,2010,MLE,40-44,64500000,1284.4,1.99,63956.58,99.16
1110,Rheumatic heart disease,CHN,2010,MLE,40-44,64500000,1055.04,1.64,67508.41,104.66
1220,Peptic ulcer disease,CHN,2010,MLE,40-44,64500000,1030.27,1.6,52300.95,81.09
1150,"Cardiomyopathy, myocarditis, endocarditis",CHN,2010,MLE,40-44,64500000,877.97,1.36,42873.08,66.47
970,Epilepsy,CHN,2010,MLE,40-44,64500000,871.11,1.35,80040.02,124.09
1620,Interpersonal violence,CHN,2010,MLE,40-44,64500000,786.08,1.22,88834.87,137.73
320,Rabies,CHN,2010,MLE,40-44,64500000,742.07,1.15,35497.15,55.03
745,Kidney cancer,CHN,2010,MLE,40-44,64500000,616.55,0.96,30876.21,47.87
870,Drug use disorders,CHN,2010,MLE,40-44,64500000,534.29,0.83,131151.5,203.34
1560,"Fire, heat and hot substances",CHN,2010,MLE,40-44,64500000,523.9,0.81,43717.61,67.78
752,Gallbladder and biliary tract cancer,CHN,2010,MLE,40-44,64500000,496.08,0.77,23905.1,37.06
1248,Pancreatitis,CHN,2010,MLE,40-44,64500000,464.99,0.72,23852.15,36.98
690,Melanoma and other skin cancers,CHN,2010,MLE,40-44,64500000,452.71,0.7,21992.29,34.1
1400,Congenital anomalies,CHN,2010,MLE,40-44,64500000,450.95,0.7,69200.99,107.29
750,Bladder cancer,CHN,2010,MLE,40-44,64500000,443.08,0.69,22661.59,35.13
1580,Natural disasters,CHN,2010,MLE,40-44,64500000,405.45,0.63,23312.05,36.14
753,Larynx cancer,CHN,2010,MLE,40-44,64500000,351.46,0.54,17352.81,26.9
1190,Asthma,CHN,2010,MLE,40-44,64500000,317.37,0.49,40611.58,62.96
1241,Gastritis and duodenitis,CHN,2010,MLE,40-44,64500000,295.36,0.46,33514.26,51.96
170,Meningitis,CHN,2010,MLE,40-44,64500000,216.73,0.34,11721.95,18.17
190,Acute hepatitis B,CHN,2010,MLE,40-44,64500000,222.33,0.34,16440.01,25.49
1242,Paralytic ileus and intestinal obstruction,CHN,2010,MLE,40-44,64500000,180.92,0.28,9297.74,14.42
960,Parkinson disease,CHN,2010,MLE,40-44,64500000,139.62,0.22,10302.95,15.97
811,Thalassaemias,CHN,2010,MLE,40-44,64500000,136.15,0.21,14477.39,22.45
1246,Gallbladder and biliary diseases,CHN,2010,MLE,40-44,64500000,128.22,0.2,60643.77,94.02
1630,Collective violence and legal intervention,CHN,2010,MLE,40-44,64500000,129.73,0.2,6800.42,10.54
110,Diarrhoeal diseases,CHN,2010,MLE,40-44,64500000,125.27,0.19,39521.48,61.27
754,Thyroid cancer,CHN,2010,MLE,40-44,64500000,114.88,0.18,6093.84,9.45
755,Mesothelioma,CHN,2010,MLE,40-44,64500000,117.36,0.18,5648.97,8.76
740,Prostate cancer,CHN,2010,MLE,40-44,64500000,115.36,0.18,5897.53,9.14
180,Encephalitis,CHN,2010,MLE,40-44,64500000,109.93,0.17,11645.47,18.05
980,Multiple sclerosis,CHN,2010,MLE,40-44,64500000,98.45,0.15,5333.69,8.27
1330,Skin diseases,CHN,2010,MLE,40-44,64500000,89.7,0.14,142901.6,221.55
700,Breast cancer,CHN,2010,MLE,40-44,64500000,87.44,0.14,4381.94,6.79
742,Testicular cancer,CHN,2010,MLE,40-44,64500000,82.82,0.13,4430.1,6.87
1350,Rheumatoid arthritis,CHN,2010,MLE,40-44,64500000,70.13,0.11,16680.2,25.86
1244,Inflammatory bowel disease,CHN,2010,MLE,40-44,64500000,68.95,0.11,10960,16.99
950,Alzheimer disease and other dementias,CHN,2010,MLE,40-44,64500000,69.44,0.11,4386.16,6.8
550,Protein-energy malnutrition,CHN,2010,MLE,40-44,64500000,66.39,0.1,35588.79,55.18
160,Tetanus,CHN,2010,MLE,40-44,64500000,48.55,0.08,2329.04,3.61
1290,Urolithiasis,CHN,2010,MLE,40-44,64500000,49.07,0.08,6356.91,9.86
1240,Appendicitis,CHN,2010,MLE,40-44,64500000,46.88,0.07,3647.89,5.66
400,Upper respiratory infections,CHN,2010,MLE,40-44,64500000,38.31,0.06,41535.73,64.4
250,Schistosomiasis,CHN,2010,MLE,40-44,64500000,16.57,0.03,4716.85,7.31
50,Syphilis,CHN,2010,MLE,40-44,64500000,9.76,0.02,984.87,1.53
285,Cysticercosis,CHN,2010,MLE,40-44,64500000,14.92,0.02,18864.28,29.25
295,Echinococcosis,CHN,2010,MLE,40-44,64500000,6.88,0.01,836.44,1.3
130,Whooping cough,CHN,2010,MLE,40-44,64500000,5.74,0.01,291.95,0.45
200,Acute hepatitis C,CHN,2010,MLE,40-44,64500000,8.75,0.01,426.59,0.66
205,Acute hepatitis E,CHN,2010,MLE,40-44,64500000,8.61,0.01,634.03,0.98
890,Eating disorders,CHN,2010,MLE,40-44,64500000,3.26,0.01,8244.42,12.78
900,Autism and Asperger syndrome,CHN,2010,MLE,40-44,64500000,0,0,52597.27,81.55
910,Childhood behavioural disorders,CHN,2010,MLE,40-44,64500000,0,0,10531.7,16.33
920,Idiopathic intellectual disability,CHN,2010,MLE,40-44,64500000,0,0,25587.59,39.67
880,Anxiety disorders,CHN,2010,MLE,40-44,64500000,0,0,157449,244.11
812,Sickle cell disorders and trait,CHN,2010,MLE,40-44,64500000,1.65,0,284.35,0.44
830,Depressive disorders,CHN,2010,MLE,40-44,64500000,0,0,295008.4,457.38
840,Bipolar disorder,CHN,2010,MLE,40-44,64500000,0,0,33915.6,52.58
850,Schizophrenia,CHN,2010,MLE,40-44,64500000,0,0,264627.8,410.28
186,Acute hepatitis A,CHN,2010,MLE,40-44,64500000,0,0,1435.53,2.23
710,Cervix uteri cancer,CHN,2010,MLE,40-44,64500000,0,0,0,0
720,Corpus uteri cancer,CHN,2010,MLE,40-44,64500000,0,0,0,0
730,Ovary cancer,CHN,2010,MLE,40-44,64500000,0,0,0,0
220,Malaria,CHN,2010,MLE,40-44,64500000,1.11,0,69.68,0.11
230,African trypanosomiasis,CHN,2010,MLE,40-44,64500000,0,0,0,0
240,Chagas disease,CHN,2010,MLE,40-44,64500000,0,0,0,0
260,Leishmaniasis,CHN,2010,MLE,40-44,64500000,0,0,1.36,0
270,Lymphatic filariasis,CHN,2010,MLE,40-44,64500000,0,0,0,0
280,Onchocerciasis,CHN,2010,MLE,40-44,64500000,0,0,0,0
140,Diphtheria,CHN,2010,MLE,40-44,64500000,1.36,0,65.11,0.1
150,Measles,CHN,2010,MLE,40-44,64500000,0.52,0,25.87,0.04
60,Chlamydia,CHN,2010,MLE,40-44,64500000,0,0,6989.86,10.84
70,Gonorrhoea,CHN,2010,MLE,40-44,64500000,1.6,0,1362.2,2.11
80,Trichomoniasis,CHN,2010,MLE,40-44,64500000,0,0,526.97,0.82
85,Genital herpes,CHN,2010,MLE,40-44,64500000,0,0,1607.38,2.49
300,Dengue,CHN,2010,MLE,40-44,64500000,1.37,0,1599.15,2.48
310,Trachoma,CHN,2010,MLE,40-44,64500000,0,0,293.19,0.45
315,Yellow fever,CHN,2010,MLE,40-44,64500000,0,0,0,0
340,Ascariasis,CHN,2010,MLE,40-44,64500000,0.96,0,286.08,0.44
350,Trichuriasis,CHN,2010,MLE,40-44,64500000,0,0,403.38,0.63
360,Hookworm disease,CHN,2010,MLE,40-44,64500000,0,0,2571.36,3.99
362,Food-bourne trematodes,CHN,2010,MLE,40-44,64500000,0,0,55227.08,85.62
365,Leprosy,CHN,2010,MLE,40-44,64500000,0,0,50.75,0.08
410,Otitis media,CHN,2010,MLE,40-44,64500000,0.07,0,15817.85,24.52
420,Maternal conditions,CHN,2010,MLE,40-44,64500000,0,0,0,0
490,Neonatal conditions,CHN,2010,MLE,40-44,64500000,0,0,101529.6,157.41
560,Iodine deficiency,CHN,2010,MLE,40-44,64500000,0,0,14237.71,22.07
570,Vitamin A deficiency,CHN,2010,MLE,40-44,64500000,0,0,1269.11,1.97
580,Iron-deficiency anaemia,CHN,2010,MLE,40-44,64500000,0,0,35478.99,55.01
1310,Infertility,CHN,2010,MLE,40-44,64500000,0,0,122446.5,189.84
1320,Gynecological diseases,CHN,2010,MLE,40-44,64500000,0,0,0,0
1280,Benign prostatic hyperplasia,CHN,2010,MLE,40-44,64500000,0,0,371.19,0.58
1360,Osteoarthritis,CHN,2010,MLE,40-44,64500000,0,0,90162.08,139.79
1370,Gout,CHN,2010,MLE,40-44,64500000,0,0,32348.56,50.15
1380,Back and neck pain,CHN,2010,MLE,40-44,64500000,0,0,457042,708.59
990,Migraine,CHN,2010,MLE,40-44,64500000,0,0,214793.5,333.01
1000,Non-migraine headache,CHN,2010,MLE,40-44,64500000,0,0,43551.77,67.52
1030,Glaucoma,CHN,2010,MLE,40-44,64500000,0,0,0,0
1040,Cataracts,CHN,2010,MLE,40-44,64500000,0,0,7385.65,11.45
1050,Uncorrected refractive errors,CHN,2010,MLE,40-44,64500000,0,0,145115.2,224.98
1060,Macular degeneration,CHN,2010,MLE,40-44,64500000,0,0,0,0
1070,Other vision loss,CHN,2010,MLE,40-44,64500000,0,0,32041.47,49.68
1080,Other hearing loss,CHN,2010,MLE,40-44,64500000,0,0,322186.3,499.51
1470,Oral conditions,CHN,2010,MLE,40-44,64500000,0,0,140098.5,217.21
1505,Sudden infant death syndrome,CHN,2010,MLE,40-44,64500000,0,0,0,0
1570,Drowning,CHN,2011,MLE,1-4,36700000,4169.62,11.36,363137.3,989.47
1400,Congenital anomalies,CHN,2011,MLE,1-4,36700000,2222.36,6.06,266297.6,725.61
1530,Road injury,CHN,2011,MLE,1-4,36700000,2204.57,6.01,193199,526.43
390,Lower respiratory infections,CHN,2011,MLE,1-4,36700000,1847.6,5.03,163343.2,445.08
110,Diarrhoeal diseases,CHN,2011,MLE,1-4,36700000,867.74,2.36,116398.8,317.16
1550,Falls,CHN,2011,MLE,1-4,36700000,825.1,2.25,76920.52,209.59
770,Leukaemia,CHN,2011,MLE,1-4,36700000,812.52,2.21,74701.62,203.55
320,Rabies,CHN,2011,MLE,1-4,36700000,457.58,1.25,39840.5,108.56
1540,Poisonings,CHN,2011,MLE,1-4,36700000,444.17,1.21,38830.91,105.81
1575,Exposure to mechanical forces,CHN,2011,MLE,1-4,36700000,365.01,0.99,32878.79,89.59
751,Brain and nervous system cancers,CHN,2011,MLE,1-4,36700000,361.87,0.99,31985.67,87.15
170,Meningitis,CHN,2011,MLE,1-4,36700000,356.68,0.97,31717.39,86.42
180,Encephalitis,CHN,2011,MLE,1-4,36700000,355.6,0.97,32377.73,88.22
130,Whooping cough,CHN,2011,MLE,1-4,36700000,330.98,0.9,30724.62,83.72
1150,"Cardiomyopathy, myocarditis, endocarditis",CHN,2011,MLE,1-4,36700000,228.32,0.62,20207.2,55.06
1560,"Fire, heat and hot substances",CHN,2011,MLE,1-4,36700000,217.69,0.59,19339.71,52.7
1620,Interpersonal violence,CHN,2011,MLE,1-4,36700000,196.38,0.54,17716.44,48.27
100,HIV/AIDS,CHN,2011,MLE,1-4,36700000,199.85,0.54,17574.83,47.89
811,Thalassaemias,CHN,2011,MLE,1-4,36700000,184.45,0.5,30459.77,83
970,Epilepsy,CHN,2011,MLE,1-4,36700000,167.48,0.46,38378.15,104.57
490,Neonatal conditions,CHN,2011,MLE,1-4,36700000,162.48,0.44,133929,364.93
1140,Stroke,CHN,2011,MLE,1-4,36700000,131.91,0.36,13010.68,35.45
760,"Lymphomas, multiple myeloma",CHN,2011,MLE,1-4,36700000,109.02,0.3,9527.69,25.96
30,Tuberculosis,CHN,2011,MLE,1-4,36700000,110.24,0.3,14338.86,39.07
1244,Inflammatory bowel disease,CHN,2011,MLE,1-4,36700000,84.44,0.23,7353.97,20.04
1242,Paralytic ileus and intestinal obstruction,CHN,2011,MLE,1-4,36700000,80.89,0.22,7709.04,21.01
1270,Kidney diseases,CHN,2011,MLE,1-4,36700000,81.79,0.22,9533.46,25.98
745,Kidney cancer,CHN,2011,MLE,1-4,36700000,64.65,0.18,5913.96,16.11
660,Liver cancer,CHN,2011,MLE,1-4,36700000,54.63,0.15,4765.72,12.99
150,Measles,CHN,2011,MLE,1-4,36700000,50.03,0.14,4789.19,13.05
550,Protein-energy malnutrition,CHN,2011,MLE,1-4,36700000,49.26,0.13,6183.53,16.85
1230,Cirrhosis of the liver,CHN,2011,MLE,1-4,36700000,45.5,0.12,4584.01,12.49
400,Upper respiratory infections,CHN,2011,MLE,1-4,36700000,42.07,0.11,37138.04,101.19
1110,Rheumatic heart disease,CHN,2011,MLE,1-4,36700000,35.77,0.1,3788.06,10.32
1190,Asthma,CHN,2011,MLE,1-4,36700000,22.5,0.06,47771.63,130.17
1580,Natural disasters,CHN,2011,MLE,1-4,36700000,16.91,0.05,1718.37,4.68
1241,Gastritis and duodenitis,CHN,2011,MLE,1-4,36700000,16.62,0.05,6003.97,16.36
1330,Skin diseases,CHN,2011,MLE,1-4,36700000,13.27,0.04,106720.7,290.79
1246,Gallbladder and biliary diseases,CHN,2011,MLE,1-4,36700000,16.51,0.04,2269.04,6.18
1220,Peptic ulcer disease,CHN,2011,MLE,1-4,36700000,14.21,0.04,1237.26,3.37
1180,Chronic obstructive pulmonary disease,CHN,2011,MLE,1-4,36700000,16.05,0.04,2848.03,7.76
800,Diabetes mellitus,CHN,2011,MLE,1-4,36700000,15.51,0.04,1433.52,3.91
742,Testicular cancer,CHN,2011,MLE,1-4,36700000,7.75,0.02,1628.48,4.44
160,Tetanus,CHN,2011,MLE,1-4,36700000,7.95,0.02,695.52,1.9
50,Syphilis,CHN,2011,MLE,1-4,36700000,7.94,0.02,691.06,1.88
1240,Appendicitis,CHN,2011,MLE,1-4,36700000,6.99,0.02,874.65,2.38
1290,Urolithiasis,CHN,2011,MLE,1-4,36700000,2.46,0.01,240.97,0.66
1248,Pancreatitis,CHN,2011,MLE,1-4,36700000,3.18,0.01,325.96,0.89
1630,Collective violence and legal intervention,CHN,2011,MLE,1-4,36700000,5.03,0.01,441.71,1.2
340,Ascariasis,CHN,2011,MLE,1-4,36700000,3.06,0.01,475.16,1.29
186,Acute hepatitis A,CHN,2011,MLE,1-4,36700000,4.26,0.01,1030.32,2.81
190,Acute hepatitis B,CHN,2011,MLE,1-4,36700000,5.5,0.01,519.69,1.42
690,Melanoma and other skin cancers,CHN,2011,MLE,1-4,36700000,3.08,0.01,281.29,0.77
812,Sickle cell disorders and trait,CHN,2011,MLE,1-4,36700000,2.14,0.01,499.23,1.36
960,Parkinson disease,CHN,2011,MLE,1-4,36700000,0,0,0,0
750,Bladder cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
752,Gallbladder and biliary tract cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
753,Larynx cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
754,Thyroid cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
755,Mesothelioma,CHN,2011,MLE,1-4,36700000,0,0,0,0
700,Breast cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
710,Cervix uteri cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
720,Corpus uteri cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
730,Ovary cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
740,Prostate cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
670,Pancreas cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
680,"Trachea, bronchus, lung cancers",CHN,2011,MLE,1-4,36700000,0,0,0,0
560,Iodine deficiency,CHN,2011,MLE,1-4,36700000,0,0,87.12,0.24
570,Vitamin A deficiency,CHN,2011,MLE,1-4,36700000,0,0,4735.07,12.9
580,Iron-deficiency anaemia,CHN,2011,MLE,1-4,36700000,0,0,40115.39,109.31
620,Mouth and oropharynx cancers,CHN,2011,MLE,1-4,36700000,0,0,0,0
630,Oesophagus cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
640,Stomach cancer,CHN,2011,MLE,1-4,36700000,0,0,0,0
650,Colon and rectum cancers,CHN,2011,MLE,1-4,36700000,0,0,0,0
200,Acute hepatitis C,CHN,2011,MLE,1-4,36700000,0.39,0,120.21,0.33
205,Acute hepatitis E,CHN,2011,MLE,1-4,36700000,0.52,0,93.56,0.25
220,Malaria,CHN,2011,MLE,1-4,36700000,0.11,0,32.57,0.09
230,African trypanosomiasis,CHN,2011,MLE,1-4,36700000,0,0,0,0
240,Chagas disease,CHN,2011,MLE,1-4,36700000,0,0,0,0
250,Schistosomiasis,CHN,2011,MLE,1-4,36700000,0.09,0,333.3,0.91
260,Leishmaniasis,CHN,2011,MLE,1-4,36700000,0,0,3.67,0.01
270,Lymphatic filariasis,CHN,2011,MLE,1-4,36700000,0,0,0,0
280,Onchocerciasis,CHN,2011,MLE,1-4,36700000,0,0,0,0
285,Cysticercosis,CHN,2011,MLE,1-4,36700000,0.16,0,13.82,0.04
295,Echinococcosis,CHN,2011,MLE,1-4,36700000,1.24,0,263.38,0.72
300,Dengue,CHN,2011,MLE,1-4,36700000,0.63,0,631.22,1.72
310,Trachoma,CHN,2011,MLE,1-4,36700000,0,0,0,0
950,Alzheimer disease and other dementias,CHN,2011,MLE,1-4,36700000,0,0,0,0
920,Idiopathic intellectual disability,CHN,2011,MLE,1-4,36700000,0,0,15947.41,43.45
910,Childhood behavioural disorders,CHN,2011,MLE,1-4,36700000,0,0,3601.57,9.81
900,Autism and Asperger syndrome,CHN,2011,MLE,1-4,36700000,0,0,40252.7,109.68
890,Eating disorders,CHN,2011,MLE,1-4,36700000,0,0,0,0
880,Anxiety disorders,CHN,2011,MLE,1-4,36700000,0,0,4701.58,12.81
870,Drug use disorders,CHN,2011,MLE,1-4,36700000,0,0,0,0
860,Alcohol use disorders,CHN,2011,MLE,1-4,36700000,0,0,142.23,0.39
850,Schizophrenia,CHN,2011,MLE,1-4,36700000,0,0,0,0
840,Bipolar disorder,CHN,2011,MLE,1-4,36700000,0,0,0,0
830,Depressive disorders,CHN,2011,MLE,1-4,36700000,0,0,58.74,0.16
315,Yellow fever,CHN,2011,MLE,1-4,36700000,0,0,0,0
350,Trichuriasis,CHN,2011,MLE,1-4,36700000,0,0,163.22,0.44
360,Hookworm disease,CHN,2011,MLE,1-4,36700000,0,0,1620.95,4.42
362,Food-bourne trematodes,CHN,2011,MLE,1-4,36700000,0,0,1449.87,3.95
365,Leprosy,CHN,2011,MLE,1-4,36700000,0,0,0,0
410,Otitis media,CHN,2011,MLE,1-4,36700000,0.03,0,15500.79,42.24
420,Maternal conditions,CHN,2011,MLE,1-4,36700000,0,0,0,0
60,Chlamydia,CHN,2011,MLE,1-4,36700000,0,0,0,0
70,Gonorrhoea,CHN,2011,MLE,1-4,36700000,0,0,0,0
80,Trichomoniasis,CHN,2011,MLE,1-4,36700000,0,0,0,0
85,Genital herpes,CHN,2011,MLE,1-4,36700000,0,0,0,0
140,Diphtheria,CHN,2011,MLE,1-4,36700000,1.51,0,131.52,0.36
1610,Self-harm,CHN,2011,MLE,1-4,36700000,0,0,0,0
1310,Infertility,CHN,2011,MLE,1-4,36700000,0,0,0,0
1320,Gynecological diseases,CHN,2011,MLE,1-4,36700000,0,0,0,0
1470,Oral conditions,CHN,2011,MLE,1-4,36700000,0,0,21392.66,58.29
1505,Sudden infant death syndrome,CHN,2011,MLE,1-4,36700000,0,0,0,0
1350,Rheumatoid arthritis,CHN,2011,MLE,1-4,36700000,0,0,0,0
1360,Osteoarthritis,CHN,2011,MLE,1-4,36700000,0,0,0,0
1370,Gout,CHN,2011,MLE,1-4,36700000,0,0,0,0
1380,Back and neck pain,CHN,2011,MLE,1-4,36700000,0,0,0,0
1280,Benign prostatic hyperplasia,CHN,2011,MLE,1-4,36700000,0,0,0,0
1120,Hypertensive heart disease,CHN,2011,MLE,1-4,36700000,0,0,0,0
1130,Ischaemic heart disease,CHN,2011,MLE,1-4,36700000,0,0,0,0
980,Multiple sclerosis,CHN,2011,MLE,1-4,36700000,0,0,0,0
990,Migraine,CHN,2011,MLE,1-4,36700000,0,0,0,0
1000,Non-migraine headache,CHN,2011,MLE,1-4,36700000,0,0,0,0
1030,Glaucoma,CHN,2011,MLE,1-4,36700000,0,0,0,0
1040,Cataracts,CHN,2011,MLE,1-4,36700000,0,0,0,0
1050,Uncorrected refractive errors,CHN,2011,MLE,1-4,36700000,0,0,34146.86,93.04
1060,Macular degeneration,CHN,2011,MLE,1-4,36700000,0,0,0,0
1070,Other vision loss,CHN,2011,MLE,1-4,36700000,0,0,3271.19,8.91
1080,Other hearing loss,CHN,2011,MLE,1-4,36700000,0,0,23948.76,65.26
1140,Stroke,CHN,2011,MLE,45-49,55200000,34428.71,62.37,1588078,2876.95
1130,Ischaemic heart disease,CHN,2011,MLE,45-49,55200000,30418.04,55.11,1359425,2462.73
1530,Road injury,CHN,2011,MLE,45-49,55200000,24409.04,44.22,1196602,2167.76
680,"Trachea, bronchus, lung cancers",CHN,2011,MLE,45-49,55200000,17139.22,31.05,741425.4,1343.16
640,Stomach cancer,CHN,2011,MLE,45-49,55200000,15508.56,28.1,674155.6,1221.3
1230,Cirrhosis of the liver,CHN,2011,MLE,45-49,55200000,12705.56,23.02,555019.3,1005.47
660,Liver cancer,CHN,2011,MLE,45-49,55200000,10558,19.13,456552.7,827.09
